locality;month;day;year;sites;observer;zone;exposure;ID_transect;area_uvc;depth_m;genus_species;abund;size_cm 
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;acanthurus_xanthopterus;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;prionurus_laticlavius;3;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;sufflamen_verres;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;ostracion_meleagris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;aulostomus_chinensis;2;70
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;canthigaster_punctatissima;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1417;40;18;aluterus_scriptus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;dermatolepis_dermatolepis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;epinephelus_labriformis;2;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;rypticus_bicolor;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;rypticus_bicolor;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;paranthias_colonus;15;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;paranthias_colonus;10;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;paranthias_colonus;30;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;cirrhitichthys_oxycephalus;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;cirrhitichthys_oxycephalus;6;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;apogon_atradorsatus;80;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;caranx_melampygus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;elagatis_bipinnulata;2;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;elagatis_bipinnulata;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;mulloidichthys_dentatus;2;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;stegastes_arcifrons;34;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;stegastes_arcifrons;16;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;bodianus_diplotaenia;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;bodianus_diplotaenia;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;halichoeres_discolor;4;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;halichoeres_discolor;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;halichoeres_discolor;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;thalassoma_lucasanum;270;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;thalassoma_lucasanum;30;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;acanthurus_xanthopterus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;sufflamen_verres;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;aulostomus_chinensis;2;65
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;arothron_meleagris;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1418;40;18;canthigaster_punctatissima;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;myripristis_berndti;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;dermatolepis_dermatolepis;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;rypticus_bicolor;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;paranthias_colonus;5;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;paranthias_colonus;20;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;cirrhitichthys_oxycephalus;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;cirrhitichthys_oxycephalus;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;caranx_melampygus;2;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;lutjanus_viridis;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;kyphosus_vaigiensis;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;johnrandallia_nigrirostris;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;stegastes_arcifrons;48;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;stegastes_arcifrons;42;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;bodianus_diplotaenia;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;bodianus_diplotaenia;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;bodianus_diplotaenia;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;halichoeres_discolor;6;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;halichoeres_discolor;10;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;halichoeres_discolor;50;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;halichoeres_salmofasciatus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;thalassoma_lucasanum;270;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;thalassoma_lucasanum;50;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;scarus_rubroviolaceus;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;scarus_rubroviolaceus;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;balistes_polylepis;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;melichthys_niger;3;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;sufflamen_verres;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;ostracion_meleagris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;zanclus_cornutus;4;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;aulostomus_chinensis;1;60
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;aulostomus_chinensis;1;70
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1415;40;15;aluterus_scriptus;1;60
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;dermatolepis_dermatolepis;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;paranthias_colonus;10;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;paranthias_colonus;40;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;cirrhitichthys_oxycephalus;6;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;cirrhitichthys_oxycephalus;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;caranx_melampygus;2;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;caranx_melampygus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;lutjanus_viridis;6;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;mulloidichthys_dentatus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;mulloidichthys_dentatus;2;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;kyphosus_vaigiensis;4;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;kyphosus_vaigiensis;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;stegastes_arcifrons;44;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;stegastes_arcifrons;18;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;bodianus_diplotaenia;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;novaculichthys_taeniourus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;halichoeres_discolor;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;halichoeres_discolor;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;thalassoma_lucasanum;450;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;thalassoma_lucasanum;52;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;scarus_rubroviolaceus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;axoclinus_cocoensis;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;acanthemblemaria_atrata;76;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;acanthurus_nigricans;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;ctenochaetus_marginatus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;prionurus_laticlavius;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;melichthys_niger;12;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;melichthys_niger;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;sufflamen_verres;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;sufflamen_verres;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;ostracion_meleagris;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;zanclus_cornutus;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;aulostomus_chinensis;1;60
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;arothron_hispidus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;arothron_meleagris;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;arothron_meleagris;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1419;40;8;diodon_hystrix;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;dermatolepis_dermatolepis;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;paranthias_colonus;25;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;paranthias_colonus;40;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;cirrhitichthys_oxycephalus;22;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;cirrhitichthys_oxycephalus;4;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;lutjanus_argentiventris;1;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;lutjanus_argentiventris;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;lutjanus_jordani;10;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;lutjanus_viridis;9;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;kyphosus_vaigiensis;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;holacanthus_passer;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;johnrandallia_nigrirostris;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;stegastes_arcifrons;28;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;stegastes_arcifrons;44;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;bodianus_diplotaenia;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;bodianus_diplotaenia;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;halichoeres_discolor;10;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;halichoeres_discolor;16;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;thalassoma_lucasanum;300;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;thalassoma_lucasanum;110;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;scarus_rubroviolaceus;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;scarus_rubroviolaceus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;acanthemblemaria_atrata;20;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;ophioblennius_steindachneri;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;ophioblennius_steindachneri;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;acanthurus_nigricans;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;sufflamen_verres;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;sufflamen_verres;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;ostracion_meleagris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;aulostomus_chinensis;2;60
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;fistularia_commersonii;1;120
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;arothron_meleagris;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1416;40;15;aluterus_scriptus;1;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;cirrhitichthys_oxycephalus;108;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;cirrhitichthys_oxycephalus;60;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;apogon_atradorsatus;180;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;caranx_melampygus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;caranx_melampygus;2;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;lutjanus_argentiventris;1;80
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;kyphosus_ocyurus;6;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;holacanthus_passer;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;holacanthus_passer;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;chromis_atrilobata;20;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;stegastes_arcifrons;16;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;stegastes_arcifrons;10;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;halichoeres_discolor;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;halichoeres_discolor;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;thalassoma_lucasanum;650;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;thalassoma_lucasanum;450;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;thalassoma_lucasanum;20;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;sufflamen_verres;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;sufflamen_verres;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;sufflamen_verres;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;sufflamen_verres;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1404;40;15;melichthys_niger;15;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;dermatolepis_dermatolepis;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;rypticus_bicolor;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;cirrhitichthys_oxycephalus;50;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;cirrhitichthys_oxycephalus;22;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;apogon_atradorsatus;320;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;caranx_melampygus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;caranx_melampygus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;lutjanus_argentiventris;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;holacanthus_passer;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;stegastes_beebei;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;stegastes_arcifrons;4;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;stegastes_arcifrons;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;thalassoma_lucasanum;220;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;thalassoma_lucasanum;90;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;canthigaster_punctatissima;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;sufflamen_verres;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;sufflamen_verres;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;melichthys_vidua;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;melichthys_niger;3;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;balistes_polylepis;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1405;40;15;axoclinus_cocoensis;10;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;myripristis_berndti;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;myripristis_berndti;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;paranthias_colonus;6;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;paranthias_colonus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;cirrhitichthys_oxycephalus;14;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;cirrhitichthys_oxycephalus;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;lutjanus_jordani;7;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;lutjanus_viridis;2;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;lutjanus_viridis;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;kyphosus_vaigiensis;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;holacanthus_passer;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;johnrandallia_nigrirostris;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;stegastes_arcifrons;52;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;stegastes_arcifrons;96;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;bodianus_diplotaenia;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;bodianus_diplotaenia;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;bodianus_diplotaenia;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;bodianus_diplotaenia;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;bodianus_diplotaenia;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;halichoeres_discolor;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;halichoeres_discolor;8;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;thalassoma_grammaticum;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;thalassoma_lucasanum;300;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;thalassoma_lucasanum;50;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;scarus_rubroviolaceus;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;scarus_rubroviolaceus;2;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;scarus_rubroviolaceus;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1395;40;15;acanthurus_nigricans;1;20
